ICV339,P0DTD1_Pap,0.626966178,1
ICV333,P0DTD1_Pap,0.597763121,1
ICV346,P0DTD1_Pap,0.616962373,1
ICV801,P0DTD1_Pap,0.501190782,1
ICV802,P0DTD1_Pap,0.536948562,1
ICV803,P0DTD1_Pap,0.528772831,1
ICV804,P0DTD1_Pap,0.616427839,1
ICV805,P0DTD1_Pap,0.551256418,1
ICV806,P0DTD1_Pap,0.587174952,1
ICV807,P0DTC2,0.583099961,1
ICV808,P09874,0.559501648,1
ICV809,P0DTD1_3C,0.768671036,1
ICV810,P0DTD1_3C,0.774961293,1
ICV811,P0DTD1_3C,0.76799202,1
ICV812,P0DTD1_3C,0.765705287,1
ICV813,P0DTD1_3C,0.765700698,1
ICV814,P0DTD1_3C,0.766210973,1
ICV815,P0DTD1_3C,0.769154906,1
ICV816,P0DTD1_3C,0.776108384,1
ICV817,P0DTD1_3C,0.776444793,1
ICV818,P0DTD1_3C,0.776938498,1
ICV819,P0DTD1_3C,0.777649522,1
ICV820,P0DTD1_3C,0.771643698,1
ICV821,P0DTD1_3C,0.772509396,1
ICV822,P0DTD1_3C,0.774372458,1
ICV823,P0DTD1_3C,0.776396275,1
ICV824,P0DTD1_3C,0.769105256,1
ICV825,P0DTD1_3C,0.776856244,1
ICV826,P0DTD1_3C,0.769701421,1
ICV827,P0DTD1_3C,0.771515369,1
ICV828,P0DTD1_3C,0.775438011,1
ICV829,P0DTD1_3C,0.772703528,1
ICV830,P0DTD1_3C,0.774579108,1
ICV831,P0DTD1_3C,0.777944922,1
ICV832,P0DTD1_3C,0.76618886,1
ICV833,P0DTD1_3C,0.774384975,1
ICV835,O15393,0.549488962,1
ICV837,Q4KMQ2,0.60027951,1
ICV842,P0DTD1_RdRp,0.618705571,1
ICV339,P0DTC2,0.541716635,0
ICV339,P09874,0.540051162,0
ICV339,P0DTD1_3C,0.764216721,0
ICV339,O15393,0.527300596,0
ICV339,Q4KMQ2,0.553848147,0
ICV339,P0DTD1_RdRp,0.594934702,0
ICV333,P0DTC2,0.507903457,0
ICV333,P09874,0.504121661,0
ICV333,P0DTD1_3C,0.769677222,0
ICV333,O15393,0.490692824,0
ICV333,Q4KMQ2,0.519249856,0
ICV333,P0DTD1_RdRp,0.562625825,0
ICV346,P0DTC2,0.530723691,0
ICV346,P09874,0.528372824,0
ICV346,P0DTD1_3C,0.767656088,0
ICV346,O15393,0.514694571,0
ICV346,Q4KMQ2,0.542249024,0
ICV346,P0DTD1_RdRp,0.583573878,0
ICV801,P0DTC2,0.405003905,0
ICV801,P09874,0.395584255,0
ICV801,P0DTD1_3C,0.77639854,0
ICV801,O15393,0.383962303,0
ICV801,Q4KMQ2,0.41239953,0
ICV801,P0DTD1_RdRp,0.459122151,0
ICV802,P0DTC2,0.440203369,0
ICV802,P09874,0.434888691,0
ICV802,P0DTD1_3C,0.777687728,0
ICV802,O15393,0.42171815,0
ICV802,Q4KMQ2,0.451384485,0
ICV802,P0DTD1_RdRp,0.49724108,0
ICV803,P0DTC2,0.433245927,0
ICV803,P09874,0.425617099,0
ICV803,P0DTD1_3C,0.776572227,0
ICV803,O15393,0.413705707,0
ICV803,Q4KMQ2,0.442352057,0
ICV803,P0DTD1_RdRp,0.488401353,0
ICV804,P0DTC2,0.530252695,0
ICV804,P09874,0.530409634,0
ICV804,P0DTD1_3C,0.767573774,0
ICV804,O15393,0.516837001,0
ICV804,Q4KMQ2,0.543893933,0
ICV804,P0DTD1_RdRp,0.584679008,0
ICV805,P0DTC2,0.455760777,0
ICV805,P09874,0.450999856,0
ICV805,P0DTD1_3C,0.777495503,0
ICV805,O15393,0.439221919,0
ICV805,Q4KMQ2,0.467552602,0
ICV805,P0DTD1_RdRp,0.512866437,0
ICV806,P0DTC2,0.497393787,0
ICV806,P09874,0.493325889,0
ICV806,P0DTD1_3C,0.773348868,0
ICV806,O15393,0.481771976,0
ICV806,Q4KMQ2,0.50844115,0
ICV806,P0DTD1_RdRp,0.551839948,0
ICV807,P0DTD1_Pap,0.65699017,0
ICV807,P09874,0.581846595,0
ICV807,P0DTD1_3C,0.755522847,0
ICV807,O15393,0.570692658,0
ICV807,Q4KMQ2,0.591914773,0
ICV807,P0DTD1_RdRp,0.629604042,0
ICV808,P0DTD1_Pap,0.640316665,0
ICV808,P0DTC2,0.562026024,0
ICV808,P0DTD1_3C,0.762833238,0
ICV808,O15393,0.547794342,0
ICV808,Q4KMQ2,0.57097441,0
ICV808,P0DTD1_RdRp,0.610786855,0
ICV809,P0DTD1_Pap,0.618279278,0
ICV809,P0DTC2,0.534391344,0
ICV809,P09874,0.53262347,0
ICV809,O15393,0.519064903,0
ICV809,Q4KMQ2,0.545649052,0
ICV809,P0DTD1_RdRp,0.586335003,0
ICV810,P0DTD1_Pap,0.568355262,0
ICV810,P0DTC2,0.474914044,0
ICV810,P09874,0.472890258,0
ICV810,O15393,0.457682937,0
ICV810,Q4KMQ2,0.487483948,0
ICV810,P0DTD1_RdRp,0.531756222,0
ICV811,P0DTD1_Pap,0.625887811,0
ICV811,P0DTC2,0.543336093,0
ICV811,P09874,0.541011453,0
ICV811,O15393,0.527525783,0
ICV811,Q4KMQ2,0.553597629,0
ICV811,P0DTD1_RdRp,0.594124794,0
ICV812,P0DTD1_Pap,0.634760082,0
ICV812,P0DTC2,0.553676307,0
ICV812,P09874,0.552434564,0
ICV812,O15393,0.539476395,0
ICV812,Q4KMQ2,0.564938545,0
ICV812,P0DTD1_RdRp,0.604017615,0
ICV813,P0DTD1_Pap,0.634007931,0
ICV813,P0DTC2,0.551904202,0
ICV813,P09874,0.55091393,0
ICV813,O15393,0.537871063,0
ICV813,Q4KMQ2,0.563700199,0
ICV813,P0DTD1_RdRp,0.603143692,0
ICV814,P0DTD1_Pap,0.632823348,0
ICV814,P0DTC2,0.55249238,0
ICV814,P09874,0.549223483,0
ICV814,O15393,0.536180913,0
ICV814,Q4KMQ2,0.562085211,0
ICV814,P0DTD1_RdRp,0.601390839,0
ICV815,P0DTD1_Pap,0.617832839,0
ICV815,P0DTC2,0.535065532,0
ICV815,P09874,0.530610383,0
ICV815,O15393,0.517307639,0
ICV815,Q4KMQ2,0.544404984,0
ICV815,P0DTD1_RdRp,0.584694684,0
ICV816,P0DTD1_Pap,0.575030744,0
ICV816,P0DTC2,0.480881244,0
ICV816,P09874,0.478766084,0
ICV816,O15393,0.465396613,0
ICV816,Q4KMQ2,0.493377864,0
ICV816,P0DTD1_RdRp,0.538139224,0
ICV817,P0DTD1_Pap,0.567069709,0
ICV817,P0DTC2,0.472815752,0
ICV817,P09874,0.469886273,0
ICV817,O15393,0.456574976,0
ICV817,Q4KMQ2,0.484832793,0
ICV817,P0DTD1_RdRp,0.529643953,0
ICV818,P0DTD1_Pap,0.562539458,0
ICV818,P0DTC2,0.467191786,0
ICV818,P09874,0.464408755,0
ICV818,O15393,0.450769812,0
ICV818,Q4KMQ2,0.479340196,0
ICV818,P0DTD1_RdRp,0.524688601,0
ICV819,P0DTD1_Pap,0.550885022,0
ICV819,P0DTC2,0.454344213,0
ICV819,P09874,0.450781047,0
ICV819,O15393,0.437356323,0
ICV819,Q4KMQ2,0.466612697,0
ICV819,P0DTD1_RdRp,0.512108207,0
ICV820,P0DTD1_Pap,0.595092893,0
ICV820,P0DTC2,0.507936001,0
ICV820,P09874,0.50420779,0
ICV820,O15393,0.489450455,0
ICV820,Q4KMQ2,0.517747402,0
ICV820,P0DTD1_RdRp,0.560260713,0
ICV821,P0DTD1_Pap,0.591632128,0
ICV821,P0DTC2,0.503065646,0
ICV821,P09874,0.4997935,0
ICV821,O15393,0.48488313,0
ICV821,Q4KMQ2,0.514007866,0
ICV821,P0DTD1_RdRp,0.556440175,0
ICV822,P0DTD1_Pap,0.579278171,0
ICV822,P0DTC2,0.488508523,0
ICV822,P09874,0.485069811,0
ICV822,O15393,0.470956475,0
ICV822,Q4KMQ2,0.49979189,0
ICV822,P0DTD1_RdRp,0.543121576,0
ICV823,P0DTD1_Pap,0.552667499,0
ICV823,P0DTC2,0.458515435,0
ICV823,P09874,0.453591853,0
ICV823,O15393,0.439868689,0
ICV823,Q4KMQ2,0.469413608,0
ICV823,P0DTD1_RdRp,0.514235139,0
ICV824,P0DTD1_Pap,0.610961437,0
ICV824,P0DTC2,0.525053263,0
ICV824,P09874,0.523151934,0
ICV824,O15393,0.509711266,0
ICV824,Q4KMQ2,0.535835028,0
ICV824,P0DTD1_RdRp,0.577812374,0
ICV825,P0DTD1_Pap,0.564994454,0
ICV825,P0DTC2,0.471035808,0
ICV825,P09874,0.468102694,0
ICV825,O15393,0.454465032,0
ICV825,Q4KMQ2,0.483435303,0
ICV825,P0DTD1_RdRp,0.528048873,0
ICV826,P0DTD1_Pap,0.607001245,0
ICV826,P0DTC2,0.519663513,0
ICV826,P09874,0.51815635,0
ICV826,O15393,0.504805684,0
ICV826,Q4KMQ2,0.530853212,0
ICV826,P0DTD1_RdRp,0.573487937,0
ICV827,P0DTD1_Pap,0.603834152,0
ICV827,P0DTC2,0.515834033,0
ICV827,P09874,0.515050054,0
ICV827,O15393,0.501452386,0
ICV827,Q4KMQ2,0.527687728,0
ICV827,P0DTD1_RdRp,0.570197344,0
ICV828,P0DTD1_Pap,0.573712051,0
ICV828,P0DTC2,0.479765177,0
ICV828,P09874,0.478743345,0
ICV828,O15393,0.465145975,0
ICV828,Q4KMQ2,0.492871046,0
ICV828,P0DTD1_RdRp,0.537465572,0
ICV829,P0DTD1_Pap,0.591993213,0
ICV829,P0DTC2,0.502529562,0
ICV829,P09874,0.500620484,0
ICV829,O15393,0.486558497,0
ICV829,Q4KMQ2,0.514295161,0
ICV829,P0DTD1_RdRp,0.557065666,0
ICV830,P0DTD1_Pap,0.582644939,0
ICV830,P0DTC2,0.490553141,0
ICV830,P09874,0.488950223,0
ICV830,O15393,0.474703342,0
ICV830,Q4KMQ2,0.503106296,0
ICV830,P0DTD1_RdRp,0.546907127,0
ICV831,P0DTD1_Pap,0.554959118,0
ICV831,P0DTC2,0.458889782,0
ICV831,P09874,0.45486626,0
ICV831,O15393,0.442433864,0
ICV831,Q4KMQ2,0.469703346,0
ICV831,P0DTD1_RdRp,0.516144037,0
ICV832,P0DTD1_Pap,0.630317569,0
ICV832,P0DTC2,0.550827146,0
ICV832,P09874,0.546544731,0
ICV832,O15393,0.533946633,0
ICV832,Q4KMQ2,0.560236692,0
ICV832,P0DTD1_RdRp,0.598859608,0
ICV833,P0DTD1_Pap,0.595601678,0
ICV833,P0DTC2,0.506701469,0
ICV833,P09874,0.503208637,0
ICV833,O15393,0.491633296,0
ICV833,Q4KMQ2,0.51713562,0
ICV833,P0DTD1_RdRp,0.560587347,0
ICV835,P0DTD1_Pap,0.641034782,0
ICV835,P0DTC2,0.564869881,0
ICV835,P09874,0.561000288,0
ICV835,P0DTD1_3C,0.760860562,0
ICV835,Q4KMQ2,0.573476851,0
ICV835,P0DTD1_RdRp,0.611285746,0
ICV837,P0DTD1_Pap,0.663899601,0
ICV837,P0DTC2,0.589282691,0
ICV837,P09874,0.590260684,0
ICV837,P0DTD1_3C,0.755861223,0
ICV837,O15393,0.577079773,0
ICV837,P0DTD1_RdRp,0.636766195,0
ICV842,P0DTD1_Pap,0.646923184,0
ICV842,P0DTC2,0.568672538,0
ICV842,P09874,0.569800794,0
ICV842,P0DTD1_3C,0.752017677,0
ICV842,O15393,0.558639705,0
ICV842,Q4KMQ2,0.579558492,0
