ICV339,P0DTD1_Pap,0.498088479,1
ICV333,P0DTD1_Pap,0.504181623,1
ICV346,P0DTD1_Pap,0.467846632,1
ICV801,P0DTD1_Pap,0.520450234,1
ICV802,P0DTD1_Pap,0.525453091,1
ICV803,P0DTD1_Pap,0.492330879,1
ICV804,P0DTD1_Pap,0.505632937,1
ICV805,P0DTD1_Pap,0.47983554,1
ICV806,P0DTD1_Pap,0.507953346,1
ICV807,P0DTC2,0.198465571,1
ICV808,P09874,0.193966731,1
ICV809,P0DTD1_3C,0.694467187,1
ICV810,P0DTD1_3C,0.678389847,1
ICV811,P0DTD1_3C,0.720412731,1
ICV812,P0DTD1_3C,0.72556597,1
ICV813,P0DTD1_3C,0.729722321,1
ICV814,P0DTD1_3C,0.676562548,1
ICV815,P0DTD1_3C,0.689312637,1
ICV816,P0DTD1_3C,0.699662387,1
ICV817,P0DTD1_3C,0.722733378,1
ICV818,P0DTD1_3C,0.708123744,1
ICV819,P0DTD1_3C,0.709571898,1
ICV820,P0DTD1_3C,0.671333671,1
ICV821,P0DTD1_3C,0.646757841,1
ICV822,P0DTD1_3C,0.644573629,1
ICV823,P0DTD1_3C,0.674360514,1
ICV824,P0DTD1_3C,0.690958679,1
ICV825,P0DTD1_3C,0.703978062,1
ICV826,P0DTD1_3C,0.694986165,1
ICV827,P0DTD1_3C,0.721297741,1
ICV828,P0DTD1_3C,0.706871986,1
ICV829,P0DTD1_3C,0.718955815,1
ICV830,P0DTD1_3C,0.680860937,1
ICV831,P0DTD1_3C,0.708063185,1
ICV832,P0DTD1_3C,0.717936754,1
ICV833,P0DTD1_3C,0.729955375,1
ICV835,O15393,0.200370669,1
ICV837,Q4KMQ2,0.221188024,1
ICV842,P0DTD1_RdRp,0.381530672,1
ICV339,P0DTC2,0.197880477,0
ICV339,P09874,0.210748971,0
ICV339,P0DTD1_3C,0.717471242,0
ICV339,O15393,0.203791589,0
ICV339,Q4KMQ2,0.223075196,0
ICV339,P0DTD1_RdRp,0.429475278,0
ICV333,P0DTC2,0.198948637,0
ICV333,P09874,0.212645039,0
ICV333,P0DTD1_3C,0.722516298,0
ICV333,O15393,0.20517619,0
ICV333,Q4KMQ2,0.225371629,0
ICV333,P0DTD1_RdRp,0.43478623,0
ICV346,P0DTC2,0.192881271,0
ICV346,P09874,0.2055455,0
ICV346,P0DTD1_3C,0.684373915,0
ICV346,O15393,0.198090509,0
ICV346,Q4KMQ2,0.215352312,0
ICV346,P0DTD1_RdRp,0.402975231,0
ICV801,P0DTC2,0.205598041,0
ICV801,P09874,0.217667326,0
ICV801,P0DTD1_3C,0.740508676,0
ICV801,O15393,0.210953757,0
ICV801,Q4KMQ2,0.231937677,0
ICV801,P0DTD1_RdRp,0.451944947,0
ICV802,P0DTC2,0.20662345,0
ICV802,P09874,0.218627647,0
ICV802,P0DTD1_3C,0.745109439,0
ICV802,O15393,0.212367803,0
ICV802,Q4KMQ2,0.233593509,0
ICV802,P0DTD1_RdRp,0.45630762,0
ICV803,P0DTC2,0.200422958,0
ICV803,P09874,0.211195126,0
ICV803,P0DTD1_3C,0.712995112,0
ICV803,O15393,0.204754114,0
ICV803,Q4KMQ2,0.223610327,0
ICV803,P0DTD1_RdRp,0.427169085,0
ICV804,P0DTC2,0.201196,0
ICV804,P09874,0.21362561,0
ICV804,P0DTD1_3C,0.725323319,0
ICV804,O15393,0.206595644,0
ICV804,Q4KMQ2,0.226857066,0
ICV804,P0DTD1_RdRp,0.437711418,0
ICV805,P0DTC2,0.194527432,0
ICV805,P09874,0.206236258,0
ICV805,P0DTD1_3C,0.698877096,0
ICV805,O15393,0.199603185,0
ICV805,Q4KMQ2,0.218385547,0
ICV805,P0DTD1_RdRp,0.414283752,0
ICV806,P0DTC2,0.200587809,0
ICV806,P09874,0.212686434,0
ICV806,P0DTD1_3C,0.728071809,0
ICV806,O15393,0.206143185,0
ICV806,Q4KMQ2,0.226355672,0
ICV806,P0DTD1_RdRp,0.439209044,0
ICV807,P0DTD1_Pap,0.481265515,0
ICV807,P09874,0.20977509,0
ICV807,P0DTD1_3C,0.698096395,0
ICV807,O15393,0.20304285,0
ICV807,Q4KMQ2,0.221152544,0
ICV807,P0DTD1_RdRp,0.415902644,0
ICV808,P0DTD1_Pap,0.427249759,0
ICV808,P0DTC2,0.185317963,0
ICV808,P0DTD1_3C,0.639140666,0
ICV808,O15393,0.188698962,0
ICV808,Q4KMQ2,0.202631295,0
ICV808,P0DTD1_RdRp,0.367500067,0
ICV809,P0DTD1_Pap,0.476345807,0
ICV809,P0DTC2,0.195788175,0
ICV809,P09874,0.206797212,0
ICV809,O15393,0.199972525,0
ICV809,Q4KMQ2,0.217555672,0
ICV809,P0DTD1_RdRp,0.411109537,0
ICV810,P0DTD1_Pap,0.46033746,0
ICV810,P0DTC2,0.191796601,0
ICV810,P09874,0.201448739,0
ICV810,O15393,0.195936531,0
ICV810,Q4KMQ2,0.212695643,0
ICV810,P0DTD1_RdRp,0.396926165,0
ICV811,P0DTD1_Pap,0.501688063,0
ICV811,P0DTC2,0.199969828,0
ICV811,P09874,0.212239832,0
ICV811,O15393,0.205288678,0
ICV811,Q4KMQ2,0.224839002,0
ICV811,P0DTD1_RdRp,0.433275551,0
ICV812,P0DTD1_Pap,0.506764829,0
ICV812,P0DTC2,0.201403543,0
ICV812,P09874,0.21396336,0
ICV812,O15393,0.206825152,0
ICV812,Q4KMQ2,0.226655617,0
ICV812,P0DTD1_RdRp,0.437952191,0
ICV813,P0DTD1_Pap,0.511037767,0
ICV813,P0DTC2,0.202815592,0
ICV813,P09874,0.215024188,0
ICV813,O15393,0.20806627,0
ICV813,Q4KMQ2,0.228311136,0
ICV813,P0DTD1_RdRp,0.442063421,0
ICV814,P0DTD1_Pap,0.459342092,0
ICV814,P0DTC2,0.195020288,0
ICV814,P09874,0.205148757,0
ICV814,O15393,0.198223174,0
ICV814,Q4KMQ2,0.215487376,0
ICV814,P0DTD1_RdRp,0.397760332,0
ICV815,P0DTD1_Pap,0.471484244,0
ICV815,P0DTC2,0.197626352,0
ICV815,P09874,0.208357587,0
ICV815,O15393,0.20110108,0
ICV815,Q4KMQ2,0.219013646,0
ICV815,P0DTD1_RdRp,0.408369005,0
ICV816,P0DTD1_Pap,0.479712725,0
ICV816,P0DTC2,0.194831237,0
ICV816,P09874,0.205787838,0
ICV816,O15393,0.200208977,0
ICV816,Q4KMQ2,0.218440905,0
ICV816,P0DTD1_RdRp,0.413939178,0
ICV817,P0DTD1_Pap,0.501973987,0
ICV817,P0DTC2,0.200327188,0
ICV817,P09874,0.211493775,0
ICV817,O15393,0.205724761,0
ICV817,Q4KMQ2,0.224911094,0
ICV817,P0DTD1_RdRp,0.433976233,0
ICV818,P0DTD1_Pap,0.487902999,0
