ICV339,P0DTD1_Pap,0.453413576,1
ICV333,P0DTD1_Pap,0.450055122,1
ICV346,P0DTD1_Pap,0.460830986,1
ICV801,P0DTD1_Pap,0.444803506,1
ICV802,P0DTD1_Pap,0.427739143,1
ICV803,P0DTD1_Pap,0.435544223,1
ICV804,P0DTD1_Pap,0.41444847,1
ICV805,P0DTD1_Pap,0.407120496,1
ICV806,P0DTD1_Pap,0.395294964,1
ICV807,P0DTC2,0.289143443,1
ICV808,P09874,0.207827091,1
ICV809,P0DTD1_3C,0.714862227,1
ICV810,P0DTD1_3C,0.718804896,1
ICV811,P0DTD1_3C,0.715808809,1
ICV812,P0DTD1_3C,0.706569672,1
ICV813,P0DTD1_3C,0.706456482,1
ICV814,P0DTD1_3C,0.707827568,1
ICV815,P0DTD1_3C,0.690871119,1
ICV816,P0DTD1_3C,0.695601702,1
ICV817,P0DTD1_3C,0.700371265,1
ICV818,P0DTD1_3C,0.692898214,1
ICV819,P0DTD1_3C,0.690448761,1
ICV820,P0DTD1_3C,0.696693897,1
ICV821,P0DTD1_3C,0.698870659,1
ICV822,P0DTD1_3C,0.698068321,1
ICV823,P0DTD1_3C,0.715613008,1
ICV824,P0DTD1_3C,0.693424881,1
ICV825,P0DTD1_3C,0.712381363,1
ICV826,P0DTD1_3C,0.684610367,1
ICV827,P0DTD1_3C,0.671964347,1
ICV828,P0DTD1_3C,0.648347318,1
ICV829,P0DTD1_3C,0.678142488,1
ICV830,P0DTD1_3C,0.705419898,1
ICV831,P0DTD1_3C,0.693427026,1
ICV832,P0DTD1_3C,0.712696671,1
ICV833,P0DTD1_3C,0.713540316,1
ICV835,O15393,0.223714426,1
ICV837,Q4KMQ2,0.247998685,1
ICV842,P0DTD1_RdRp,0.387123168,1
ICV339,P0DTC2,0.284359008,0
ICV339,P09874,0.216590077,0
ICV339,P0DTD1_3C,0.735626996,0
ICV339,O15393,0.217906773,0
ICV339,Q4KMQ2,0.265239179,0
ICV339,P0DTD1_RdRp,0.392805725,0
ICV333,P0DTC2,0.28353107,0
ICV333,P09874,0.216830403,0
ICV333,P0DTD1_3C,0.731209397,0
ICV333,O15393,0.217976958,0
ICV333,Q4KMQ2,0.263895929,0
ICV333,P0DTD1_RdRp,0.390122384,0
ICV346,P0DTC2,0.289039761,0
ICV346,P09874,0.21907945,0
ICV346,P0DTD1_3C,0.742589533,0
ICV346,O15393,0.220253125,0
ICV346,Q4KMQ2,0.268728167,0
ICV346,P0DTD1_RdRp,0.398975343,0
ICV801,P0DTC2,0.282190174,0
ICV801,P09874,0.216906473,0
ICV801,P0DTD1_3C,0.723408043,0
ICV801,O15393,0.219075054,0
ICV801,Q4KMQ2,0.26261884,0
ICV801,P0DTD1_RdRp,0.385786504,0
ICV802,P0DTC2,0.27076447,0
ICV802,P09874,0.211318389,0
ICV802,P0DTD1_3C,0.703958571,0
ICV802,O15393,0.214119509,0
ICV802,Q4KMQ2,0.254564315,0
ICV802,P0DTD1_RdRp,0.370045751,0
ICV803,P0DTC2,0.275281847,0
ICV803,P09874,0.212918714,0
ICV803,P0DTD1_3C,0.712887466,0
ICV803,O15393,0.216074273,0
ICV803,Q4KMQ2,0.257852793,0
ICV803,P0DTD1_RdRp,0.376892626,0
ICV804,P0DTC2,0.267066211,0
ICV804,P09874,0.211350158,0
ICV804,P0DTD1_3C,0.685526729,0
ICV804,O15393,0.214560792,0
ICV804,Q4KMQ2,0.250252157,0
ICV804,P0DTD1_RdRp,0.360230416,0
ICV805,P0DTC2,0.260661572,0
ICV805,P09874,0.206435442,0
ICV805,P0DTD1_3C,0.677780569,0
ICV805,O15393,0.210514709,0
ICV805,Q4KMQ2,0.244960055,0
ICV805,P0DTD1_RdRp,0.352297693,0
ICV806,P0DTC2,0.255189091,0
ICV806,P09874,0.204679206,0
ICV806,P0DTD1_3C,0.661531448,0
ICV806,O15393,0.20930317,0
ICV806,Q4KMQ2,0.240634739,0
ICV806,P0DTD1_RdRp,0.342639029,0
ICV807,P0DTD1_Pap,0.45489651,0
ICV807,P09874,0.222137675,0
ICV807,P0DTD1_3C,0.733955622,0
ICV807,O15393,0.223681331,0
ICV807,Q4KMQ2,0.269639641,0
ICV807,P0DTD1_RdRp,0.395680159,0
ICV808,P0DTD1_Pap,0.422122091,0
ICV808,P0DTC2,0.267455369,0
ICV808,P0DTD1_3C,0.698907495,0
ICV808,O15393,0.211840555,0
ICV808,Q4KMQ2,0.249830246,0
ICV808,P0DTD1_RdRp,0.364602119,0
